chromosome	type	id	strand	orf.start	orf.end	utr3.start	utr3.end	utr5.start	utr5.end
chrXII	gene	YLR339C	-	805784	806335	805783	805783	806336	806922
chrXII	gene	YLR346C	-	822287	822592	822074	822286	822593	822748
chrXII	gene	YLR347C	-	823828	826413	823520	823827	826414	826959
chrXII	gene	YLR348C	-	826977	827873	826939	826976	827874	827900
chrXII	gene	YLR351C	-	829489	830364	829378	829488	830365	830392
chrXII	gene	YLR354C	-	836350	837357	836214	836349	837358	837462
chrXII	gene	YLR355C	-	838066	839253	837871	838065	839254	839362
chrXII	gene	YLR358C	-	843487	844050	843352	843486	844051	844116
chrXII	gene	YLR361C	-	847388	849124	847092	847387	849125	849176
chrXII	gene	YLR361C-A	-	849383	849679	849182	849382	849680	849696
chrXII	gene	YLR363C	-	852495	853151	852162	852494	853152	853293
chrXII	gene	YLR364C-A	-	855523	855645	855388	855522	855646	855780
chrXII	gene	YLR370C	-	861718	862254	861573	861717	862255	862300
chrXII	gene	YLR373C	-	868662	871367	868430	868661	871368	871377
chrXII	gene	YLR374C	-	871453	871842	871318	871452	871843	871977
chrXII	gene	YLR376C	-	872826	873554	872766	872825	873555	873606
chrXII	gene	YLR377C	-	873746	874792	873611	873745	874793	875043
chrXII	gene	YLR378C	-	875736	877178	875455	875735	877179	877427
chrXII	gene	YLR382C	-	882067	884751	882041	882066	884752	885185
chrXII	gene	YLR384C	-	888851	892900	888778	888850	892901	892960
chrXII	gene	YLR385C	-	892992	893390	892857	892991	893391	893525
chrXII	gene	YLR387C	-	896374	897672	896266	896373	897673	897945
chrXII	gene	YLR389C	-	899577	902660	899166	899576	902661	902752
chrXII	gene	YLR392C	-	904749	906305	904656	904748	906306	906506
chrXII	gene	YLR395C	-	909729	909965	909456	909728	909966	910024
chrXII	gene	YLR396C	-	910235	912310	910025	910234	912311	912355
chrXII	gene	YLR397C	-	912550	914892	912411	912549	914893	915090
chrXII	gene	YLR398C	-	915156	919019	915068	915155	919020	919055
chrXII	gene	YLR399C	-	919536	921596	919357	919535	921597	921739
chrXII	gene	YLR401C	-	922442	924448	922417	922441	924449	924492
chrXII	gene	YLR406C	-	931065	931755	930878	931064	931756	931865
chrXII	gene	YLR406C-A	-	932206	932355	932071	932205	932356	932490
chrXII	gene	YLR409C	-	934414	937233	934233	934413	937234	937379
chrXII	gene	YLR412C-A	-	950267	950473	950132	950266	950474	950863
chrXII	gene	YLR414C	-	953353	954144	953249	953352	954145	954280
chrXII	gene	YLR415C	-	954259	954597	953528	954258	954598	954791
chrXII	gene	YLR416C	-	954491	954889	954281	954490	954890	955024
chrXII	gene	YLR418C	-	956914	958095	956607	956913	958096	958148
chrXII	gene	YLR421C	-	965090	965560	964878	965089	965561	965609
chrXII	gene	YLR423C	-	971917	973170	971136	971916	973171	973220
chrXII	gene	YLR428C	-	990617	990961	990482	990616	990962	991096
chrXII	gene	YLR431C	-	1000342	1001703	1000139	1000341	1001704	1002085
chrXII	gene	YLR433C	-	1004347	1006008	1003647	1004346	1006009	1006129
chrXII	gene	YLR434C	-	1006025	1006408	1006014	1006024	1006409	1006543
chrXII	gene	YLR436C	-	1007421	1011245	1007304	1007420	1011246	1011401
chrXII	gene	YLR437C	-	1011622	1012023	1011382	1011621	1012024	1012301
chrXII	gene	YLR437C-A	-	1012459	1012686	1012383	1012458	1012687	1012821
chrXII	gene	YLR438C-A	-	1013909	1014178	1013783	1013908	1014179	1014228
chrXII	gene	YLR440C	-	1015568	1017697	1015495	1015567	1017698	1017942
chrXII	gene	YLR441C	-	1018141	1018908	1017943	1018140	1018909	1018972
chrXII	gene	YLR442C	-	1019315	1022251	1019117	1019314	1022252	1022305
chrXII	gene	YLR444C	-	1023686	1023988	1023551	1023685	1023989	1024074
chrXII	gene	YLR447C	-	1026856	1027893	1026700	1026855	1027894	1027953
chrXII	gene	YLR452C	-	1039270	1041366	1039086	1039269	1041367	1041477
chrXII	gene	YLR453C	-	1041799	1042986	1041478	1041798	1042987	1043109
chrXII	gene	YLR457C	-	1055812	1056771	1055057	1055811	1056772	1056984
chrXII	gene	YLR460C	-	1059757	1060887	1059694	1059756	1060888	1060935
chrXII	gene	YLR463C	-	1066265	1066816	1066130	1066264	1066817	1066951
chrXII	gene	YLR465C	-	1067045	1067353	1066910	1067044	1067354	1067488
chrXII	gene	YLR466C-A	-	1070387	1070869	1070252	1070386	1070870	1071004
chrXII	gene	YLR466C-B	-	1071594	1071710	1071459	1071593	1071711	1071845
chrXII	gene	YLR467C-A	-	1077050	1077532	1076915	1077049	1077533	1077667
chrXIII	gene	YML004C	-	261705	262685	261574	261704	262686	262770
chrXIII	gene	YML006C	-	256092	258416	255925	256091	258417	259010
chrXIII	gene	YML007C-A	-	253162	253272	253010	253161	253273	253407
chrXIII	gene	YML008C	-	251839	252990	251730	251838	252991	253025
chrXIII	gene	YML009C	-	251304	251516	251004	251303	251517	251560
chrXIII	gene	YML009C-A	-	250675	251001	250540	250674	251002	251003
chrXIII	gene	YML011C	-	246895	247428	246796	246894	247429	247470
chrXIII	gene	YML012C-A	-	245537	245914	245402	245536	245915	246082
chrXIII	gene	YML015C	-	241989	243029	241852	241988	243030	243063
chrXIII	gene	YML016C	-	239458	241536	239316	239457	241537	241855
chrXIII	gene	YML018C	-	234771	235952	234266	234770	235953	236180
chrXIII	gene	YML021C	-	229734	230813	229601	229733	230814	230861
chrXIII	gene	YML023C	-	226994	228664	226789	226993	228665	228912
chrXIII	gene	YML025C	-	224406	225365	224283	224405	225366	225408
chrXIII	gene	YML026C	-	222987	223828	222790	222986	223829	223898
chrXIII	gene	YML031C-A	-	214086	214421	214057	214085	214422	214556
chrXIII	gene	YML032C	-	212515	213930	212215	212514	213931	213981
chrXIII	gene	YML034C-A	-	209428	209826	209293	209427	209827	209961
chrXIII	gene	YML035C	-	206428	208860	206238	206427	208861	209052
chrXIII	gene	YML037C	-	204386	205408	204216	204385	205409	205543
chrXIII	gene	YML038C	-	202775	204103	202579	202774	204104	204215
chrXIII	gene	YML041C	-	194913	195755	194824	194912	195756	195874
chrXIII	gene	YML043C	-	190244	191767	190088	190243	191768	191927
chrXIII	gene	YML047C	-	180017	181075	179931	180016	181076	181210
chrXIII	gene	YML049C	-	174220	178305	174121	174219	178306	178440
chrXIII	gene	YML053C	-	169116	169754	168898	169115	169755	169819
chrXIII	gene	YML054C	-	165533	167308	165320	165532	167309	167443
chrXIII	gene	YML054C-A	-	167623	167781	167488	167622	167782	168379
chrXIII	gene	YML056C	-	162194	164176	162054	162193	164177	164485
chrXIII	gene	YML057C-A	-	160023	160412	159874	160022	160413	160547
chrXIII	gene	YML059C	-	153219	158258	153063	153218	158259	158396
chrXIII	gene	YML061C	-	148953	151532	148904	148952	151533	151651
chrXIII	gene	YML062C	-	147505	148683	147405	147504	148684	148715
chrXIII	gene	YML064C	-	145139	145876	144967	145138	145877	145958
chrXIII	gene	YML066C	-	140424	141533	140289	140423	141534	141668
chrXIII	gene	YML067C	-	139063	140214	139051	139062	140215	140417
chrXIII	gene	YML071C	-	129749	131572	129698	129748	131573	131697
chrXIII	gene	YML072C	-	124730	129367	124579	124729	129368	129758
chrXIII	gene	YML073C	-	123227	124172	123174	123226	124173	124220
chrXIII	gene	YML074C	-	120089	121324	120005	120088	121325	121365
chrXIII	gene	YML075C	-	115734	118898	115525	115733	118899	118979
chrXIII	gene	YML076C	-	112513	115347	111667	112512	115348	115445
chrXIII	gene	YML081C-A	-	103983	104162	103838	103982	104163	104416
chrXIII	gene	YML083C	-	99794	101050	99714	99793	101051	101185
chrXIII	gene	YML085C	-	97941	99400	97792	97940	99401	99455
chrXIII	gene	YML086C	-	95791	97371	95699	95790	97372	97800
chrXIII	gene	YML087C	-	94431	95369	94410	94430	95370	95740
chrXIII	gene	YML089C	-	91041	91409	90906	91040	91410	91544
chrXIII	gene	YML091C	-	87123	90731	87035	87122	90732	91112
chrXIII	gene	YML092C	-	85987	86739	85879	85986	86740	86769
chrXIII	gene	YML094C-A	-	82219	82620	82084	82218	82621	82971
chrXIII	gene	YML095C	-	81481	82113	80782	81480	82114	82141
chrXIII	gene	YML097C	-	78335	79690	78257	78334	79691	79737
chrXIII	gene	YML099C	-	74398	77040	74040	74397	77041	77259
chrXIII	gene	YML101C	-	69735	70088	69679	69734	70089	70189
chrXIII	gene	YML101C-A	-	69409	69726	69274	69408	69727	69754
chrXIII	gene	YML103C	-	62582	67549	62473	62581	67550	67588
chrXIII	gene	YML104C	-	58939	62322	58699	58938	62323	62359
chrXIII	gene	YML105C	-	57866	58687	57777	57865	58688	58707
chrXIII	gene	YML107C	-	55265	56269	55154	55264	56270	56473
chrXIII	gene	YML110C	-	50031	50954	49778	50030	50955	51132
chrXIII	gene	YML114C	-	42043	43575	41979	42042	43576	43664
chrXIII	gene	YML115C	-	40187	41794	40157	40186	41795	41856
chrXIII	gene	YML120C	-	28266	29807	27936	28265	29808	29981
chrXIII	gene	YML122C	-	26038	26418	25844	26037	26419	26547
chrXIII	gene	YML123C	-	24037	25800	23923	24036	25801	25843
chrXIII	gene	YML124C	-	22048	23683	21904	22047	23684	23963
chrXIII	gene	YML125C	-	20761	21699	20681	20760	21700	21783
chrXIII	gene	YML128C	-	15135	16676	14836	15134	16677	16865
chrXIII	gene	YML129C	-	14541	14753	14344	14540	14754	14770
chrXIII	gene	YML130C	-	11483	13174	11417	11482	13175	13257
chrXIII	gene	YML133C	-	461	4684	326	460	4685	4819
chrXIII	gene	YMR001C	-	269019	271136	268811	269018	271137	271514
chrXIII	gene	YMR001C-A	-	271347	271577	271231	271346	271578	271712
chrXIII	gene	YMR006C	-	277561	279681	277459	277560	279682	280298
chrXIII	gene	YMR008C	-	280590	282584	280299	280589	282585	282855
chrXIII	gene	YMR013C	-	295179	296738	295002	295178	296739	296845
chrXIII	gene	YMR013C-A	-	296471	296620	296336	296470	296621	296794
chrXIII	gene	YMR015C	-	300869	302485	300614	300868	302486	302665
chrXIII	gene	YMR016C	-	303236	305593	303123	303235	305594	306103
chrXIII	gene	YMR021C	-	317165	318418	317144	317164	318419	318476
chrXIII	gene	YMR023C	-	319437	321017	319358	319436	321018	321105
chrXIII	gene	YMR026C	-	324236	325435	324187	324235	325436	325583
chrXIII	gene	YMR029C	-	328660	330231	328568	328659	330232	330287
chrXIII	gene	YMR031C	-	332212	334743	332048	332211	334744	334887
chrXIII	gene	YMR034C	-	339418	340722	339342	339417	340723	340838
chrXIII	gene	YMR036C	-	341856	343520	341095	341855	343521	343616
chrXIII	gene	YMR037C	-	344403	346517	344236	344402	346518	346985
chrXIII	gene	YMR038C	-	347511	348260	347410	347510	348261	348291
chrXIII	gene	YMR039C	-	348644	349522	348488	348643	349523	349679
chrXIII	gene	YMR041C	-	350966	351973	350924	350965	351974	352150
chrXIII	gene	YMR047C	-	363364	366705	363227	363363	366706	366786
chrXIII	gene	YMR049C	-	368094	370517	368013	368093	370518	370562
chrXIII	gene	YMR052C-A	-	380069	380434	379574	380068	380435	380569
chrXIII	gene	YMR053C	-	380346	382898	379574	380345	382899	382937
chrXIII	gene	YMR055C	-	386101	387021	386013	386100	387022	387258
chrXIII	gene	YMR056C	-	387315	388244	387218	387314	388245	388778
chrXIII	gene	YMR057C	-	388359	388730	388039	388358	388731	388778
chrXIII	gene	YMR060C	-	391532	392515	391059	391531	392516	392542
chrXIII	gene	YMR062C	-	395054	396379	394993	395053	396380	396471
chrXIII	gene	YMR067C	-	404323	405573	404312	404322	405574	405591
chrXIII	gene	YMR071C	-	410762	411265	410713	410761	411266	411551
chrXIII	gene	YMR073C	-	412268	412873	411473	412267	412874	413031
chrXIII	gene	YMR074C	-	413036	413473	412985	413035	413474	413479
chrXIII	gene	YMR075C-A	-	415688	416053	415553	415687	416054	416188
chrXIII	gene	YMR076C	-	416196	420029	416064	416195	420030	420104
chrXIII	gene	YMR077C	-	421484	422149	421334	421483	422150	422244
chrXIII	gene	YMR078C	-	422503	424728	422384	422502	424729	424734
chrXIII	gene	YMR080C	-	426712	429627	426204	426711	429628	429707
chrXIII	gene	YMR081C	-	430079	431095	429897	430078	431096	431302
chrXIII	gene	YMR082C	-	431769	432125	431224	431768	432126	432260
chrXIII	gene	YMR086C-A	-	442026	442364	441891	442025	442365	442499
chrXIII	gene	YMR088C	-	443414	445102	443320	443413	445103	445288
chrXIII	gene	YMR089C	-	445609	448086	445383	445608	448087	448328
chrXIII	gene	YMR091C	-	450058	451365	449972	450057	451366	451436
chrXIII	gene	YMR092C	-	451632	453479	451515	451631	453480	453570
chrXIII	gene	YMR095C	-	457285	457959	457016	457284	457960	458094
chrXIII	gene	YMR097C	-	459424	460527	459392	459423	460528	460571
chrXIII	gene	YMR098C	-	460771	462609	460672	460770	462610	463265
chrXIII	gene	YMR099C	-	463934	464827	463669	463933	464828	464881
chrXIII	gene	YMR101C	-	468445	469476	468291	468444	469477	469611
chrXIII	gene	YMR102C	-	469848	472352	469620	469847	472353	472710
chrXIII	gene	YMR103C	-	472902	473264	472458	472901	473265	473369
chrXIII	gene	YMR104C	-	473420	475453	473187	473419	475454	475759
chrXIII	gene	YMR105C	-	475897	477606	475760	475896	477607	477666
chrXIII	gene	YMR106C	-	478301	480190	477660	478300	480191	480595
chrXIII	gene	YMR110C	-	490394	491992	490262	490393	491993	492024
chrXIII	gene	YMR111C	-	492404	493792	492007	492403	493793	494046
chrXIII	gene	YMR112C	-	494100	494495	493990	494099	494496	494830
chrXIII	gene	YMR114C	-	496343	497449	496295	496342	497450	497524
chrXIII	gene	YMR116C	-	499456	500688	499260	499455	500689	500719
chrXIII	gene	YMR117C	-	501250	501891	500720	501249	501892	501921
chrXIII	gene	YMR118C	-	502144	502734	502138	502143	502735	503400
chrXIII	gene	YMR120C	-	507502	509280	507351	507501	509281	509489
chrXIII	gene	YMR121C	-	509734	510348	509507	509733	510349	510443
chrXIII	gene	YMR122C	-	510701	511075	510605	510700	511076	511264
chrXIII	gene	YMR126C	-	520761	521789	520673	520760	521790	522027
chrXIII	gene	YMR127C	-	522329	523345	522153	522328	523346	523448
chrXIII	gene	YMR131C	-	533163	534698	533117	533162	534699	534791
chrXIII	gene	YMR132C	-	534944	535570	533660	534943	535571	535642
chrXIII	gene	YMR135C	-	538689	540056	538562	538688	540057	540219
chrXIII	gene	YMR137C	-	542978	544963	542897	542977	544964	545081
chrXIII	gene	YMR141C	-	549736	550044	549671	549735	550045	550179
chrXIII	gene	YMR142C	-	550206	551207	549948	550205	551208	551223
chrXIII	gene	YMR145C	-	554793	556475	554622	554792	556476	556778
chrXIII	gene	YMR146C	-	557481	558524	557385	557480	558525	558898
chrXIII	gene	YMR150C	-	561956	562528	561853	561955	562529	562572
chrXIII	gene	YMR153C-A	-	565574	565909	565439	565573	565910	565952
chrXIII	gene	YMR154C	-	565999	568182	565926	565998	568183	568276
chrXIII	gene	YMR156C	-	570300	571016	570240	570299	571017	571259
chrXIII	gene	YMR157C	-	571277	572044	571172	571276	572045	572259
chrXIII	gene	YMR158C-A	-	573194	573331	573111	573193	573332	573374
chrXIII	gene	YMR159C	-	574476	574928	574341	574475	574929	575063
chrXIII	gene	YMR162C	-	578951	583921	578537	578950	583922	584138
chrXIII	gene	YMR163C	-	584271	586388	584223	584270	586389	586538
chrXIII	gene	YMR164C	-	587274	589550	586897	587273	589551	589739
chrXIII	gene	YMR165C	-	590040	592628	589947	590039	592629	592762
chrXIII	gene	YMR166C	-	593367	594473	593044	593366	594474	594785
chrXIII	gene	YMR168C	-	597332	599158	596831	597331	599159	599290
chrXIII	gene	YMR169C	-	599352	600872	599291	599351	600873	601501
chrXIII	gene	YMR170C	-	601562	603082	601484	601561	603083	603680
chrXIII	gene	YMR171C	-	603868	605520	603654	603867	605521	605741
chrXIII	gene	YMR172C-A	-	607828	608211	607693	607827	608212	608237
chrXIII	gene	YMR174C	-	610159	610365	610012	610158	610366	610593
chrXIII	gene	YMR180C	-	622251	623213	622135	622250	623214	623249
chrXIII	gene	YMR181C	-	623616	624080	623429	623615	624081	624257
chrXIII	gene	YMR182C	-	624532	625167	624210	624531	625168	625274
chrXIII	gene	YMR183C	-	626921	627808	626790	626920	627809	627908
chrXIII	gene	YMR187C	-	634689	635984	634504	634688	635985	636189
chrXIII	gene	YMR188C	-	636291	637004	636190	636290	637005	637104
chrXIII	gene	YMR190C	-	640915	645258	640664	640914	645259	645404
chrXIII	gene	YMR193C-A	-	651072	651458	650937	651071	651459	651980
chrXIII	gene	YMR194C-A	-	652912	653136	652381	652911	653137	653180
chrXIII	gene	YMR194C-B	-	652594	652887	652381	652593	652888	653180
chrXIII	gene	YMR197C	-	658545	659198	658384	658544	659199	659240
chrXIII	gene	YMR201C	-	665845	667044	665657	665844	667045	667502
chrXIII	gene	YMR204C	-	670063	671325	669872	670062	671326	671377
chrXIII	gene	YMR205C	-	671887	674766	671502	671886	674767	674831
chrXIII	gene	YMR207C	-	677193	683564	677122	677192	683565	683665
chrXIII	gene	YMR209C	-	685911	687284	684866	685910	687285	687320
chrXIII	gene	YMR212C	-	690695	693043	690601	690694	693044	693248
chrXIII	gene	YMR216C	-	698811	701039	698454	698810	701040	701227
chrXIII	gene	YMR218C	-	703579	706887	703400	703578	706888	706919
chrXIII	gene	YMR221C	-	713931	715445	713744	713930	715446	715495
chrXIII	gene	YMR222C	-	715638	716309	715562	715637	716310	716421
chrXIII	gene	YMR224C	-	718575	720653	718476	718574	720654	720708
chrXIII	gene	YMR225C	-	720960	721403	720771	720959	721404	721590
chrXIII	gene	YMR226C	-	721593	722396	721556	721592	722397	722430
chrXIII	gene	YMR227C	-	722613	724385	722431	722612	724386	724439
chrXIII	gene	YMR229C	-	725934	731123	725793	725933	731124	731230
chrXIII	gene	YMR235C	-	741512	742735	741375	741511	742736	742777
chrXIII	gene	YMR239C	-	748262	749677	748143	748261	749678	749727
chrXIII	gene	YMR240C	-	749930	751240	749737	749929	751241	751440
chrXIII	gene	YMR242C	-	753225	754220	752844	753224	754221	754360
chrXIII	gene	YMR243C	-	754838	756166	754653	754837	756167	756320
chrXIII	gene	YMR244C-A	-	758517	758831	758371	758516	758832	758870
chrXIII	gene	YMR247C	-	763351	768039	763301	763350	768040	768110
chrXIII	gene	YMR252C	-	775315	775719	774946	775314	775720	775854
chrXIII	gene	YMR253C	-	775946	777190	775233	775945	777191	777267
chrXIII	gene	YMR254C	-	777615	777923	777578	777614	777924	777977
chrXIII	gene	YMR256C	-	778945	779127	778558	778944	779128	779174
chrXIII	gene	YMR257C	-	779629	782031	779248	779628	782032	782507
chrXIII	gene	YMR258C	-	782620	784281	782551	782619	784282	784389
chrXIII	gene	YMR259C	-	784621	788883	784451	784620	788884	788944
chrXIII	gene	YMR260C	-	789378	789839	789102	789377	789840	789879
chrXIII	gene	YMR261C	-	790205	793369	789920	790204	793370	793540
chrXIII	gene	YMR265C	-	796540	797925	796454	796539	797926	798002
chrXIII	gene	YMR268C	-	802888	804222	801936	802887	804223	804265
chrXIII	gene	YMR270C	-	805326	806423	805235	805325	806424	806552
chrXIII	gene	YMR271C	-	806865	807548	806699	806864	807549	808185
chrXIII	gene	YMR272C	-	809623	810777	809469	809622	810778	810916
chrXIII	gene	YMR273C	-	811233	813980	811020	811232	813981	814169
chrXIII	gene	YMR274C	-	814364	815311	814321	814363	815312	815373
chrXIII	gene	YMR275C	-	815651	818581	815411	815650	818582	818665
chrXIII	gene	YMR279C	-	824729	826351	824712	824728	826352	826486
chrXIII	gene	YMR280C	-	827028	831329	826893	827027	831330	831464
chrXIII	gene	YMR282C	-	833356	835098	832507	833355	835099	835136
chrXIII	gene	YMR283C	-	835326	836867	835250	835325	836868	837081
chrXIII	gene	YMR285C	-	840144	841691	839934	840143	841692	841743
chrXIII	gene	YMR287C	-	842436	845345	842224	842435	845346	845410
chrXIII	gene	YMR290C	-	850074	851591	849865	850073	851592	851624
chrXIII	gene	YMR293C	-	855399	856793	855336	855398	856794	856822
chrXIII	gene	YMR295C	-	858297	858890	858116	858296	858891	859034
chrXIII	gene	YMR296C	-	859215	860891	859141	859214	860892	861204
chrXIII	gene	YMR299C	-	864412	865350	863913	864411	865351	865506
chrXIII	gene	YMR300C	-	865559	867091	865507	865558	867092	867289
chrXIII	gene	YMR301C	-	867555	869627	867474	867554	869628	870013
chrXIII	gene	YMR302C	-	870073	872625	869975	870072	872626	872681
chrXIII	gene	YMR303C	-	873291	874337	873287	873290	874338	874385
chrXIII	gene	YMR304C-A	-	878780	879130	878645	878779	879131	879265
chrXIII	gene	YMR305C	-	879063	880232	878852	879062	880233	880431
chrXIII	gene	YMR306C-A	-	886183	886572	886048	886182	886573	886707
chrXIII	gene	YMR307C-A	-	887731	887925	887720	887730	887926	888060
chrXIII	gene	YMR308C	-	888952	892221	888810	888951	892222	892552
chrXIII	gene	YMR309C	-	892988	895426	892671	892987	895427	895496
chrXIII	gene	YMR310C	-	895716	896669	895656	895715	896670	896788
