chromosome	type	start	end	strand	id	name	transcript.start	transcript.end
chrXI	gene	281025	282329	-	YKL082C	RRP14	280934	282478
chrXI	gene	277189	277863	-	YKL087C	CYT2	277004	278097
chrXI	gene	269718	270650	-	YKL091C		269647	270686
chrXI	gene	266145	269459	-	YKL092C	BUD2	266017	269646
chrXI	gene	259073	259222	-	YKL096C-B		259023	259702
chrXI	gene	258503	258913	-	YKL097C		258368	259048
chrXI	gene	255720	256472	-	YKL099C	UTP11	255613	256537
chrXI	gene	253697	255460	-	YKL100C	YPF1	253526	255485
chrXI	gene	248062	248367	-	YKL102C		247752	248510
chrXI	gene	246138	247682	-	YKL103C	APE1	245984	247751
chrXI	gene	243220	245373	-	YKL104C	GFA1	242932	245559
chrXI	gene	239185	242583	-	YKL105C	SEG2	238921	242908
chrXI	gene	237147	237266	-	YKL106C-A		237012	237401
chrXI	gene	228939	229880	-	YKL110C	KTI12	228819	230056
chrXI	gene	228464	228799	-	YKL111C		228329	228818
chrXI	gene	224727	225875	-	YKL113C	RAD27	224622	226024
chrXI	gene	223352	224455	-	YKL114C	APN1	223293	224500
chrXI	gene	222893	223285	-	YKL115C		222758	223326
chrXI	gene	221344	222900	-	YKL116C	PRR1	221037	223326
chrXI	gene	218570	219217	-	YKL119C	VPH2	218465	219268
chrXI	gene	212495	212998	-	YKL122C	SRP21	212437	213046
chrXI	gene	200884	201771	-	YKL128C	PMU1	200737	201789
chrXI	gene	196349	200167	-	YKL129C	MYO3	196141	200250
chrXI	gene	195288	196028	-	YKL130C	SHE2	195082	196107
chrXI	gene	193574	194866	-	YKL132C	RMA1	193241	195047
chrXI	gene	191679	193070	-	YKL133C		191575	193157
chrXI	gene	189124	191442	-	YKL134C	OCT1	188815	191490
chrXI	gene	186460	188640	-	YKL135C	APL2	186410	188807
chrXI	gene	185286	185681	-	YKL138C	MRPL31	184583	185780
chrXI	gene	184803	185012	-	YKL138C-A	HSK3	184583	185033
chrXI	gene	175843	176481	-	YKL144C	RPC25	175178	176543
chrXI	gene	171551	172168	-	YKL147C		171416	172303
chrXI	gene	169207	171129	-	YKL148C	SDH1	169022	171549
chrXI	gene	167612	168829	-	YKL149C	DBR1	167493	169060
chrXI	gene	164917	165930	-	YKL151C		164817	166169
chrXI	gene	163642	164385	-	YKL152C	GPM1	163525	164438
chrXI	gene	159456	161342	-	YKL155C	RSM22	159326	161410
chrXI	gene	158975	159091	-	YKL156C-A		158566	159406
chrXI	gene	153816	154451	-	YKL159C	RCN1	153720	154502
chrXI	gene	149386	150687	-	YKL161C	KDX1	149034	150930
chrXI	gene	147630	148838	-	YKL162C		147391	148942
chrXI	gene	145922	146074	-	YKL162C-A		145604	146110
chrXI	gene	141794	142819	-	YKL164C	PIR1	141296	143167
chrXI	gene	137932	140691	-	YKL165C	MCD4	137876	140733
chrXI	gene	135790	136023	-	YKL165C-A		135655	136158
chrXI	gene	134509	135705	-	YKL166C	TPK3	134320	135840
chrXI	gene	133721	134134	-	YKL167C	MRP49	133598	134150
chrXI	gene	131288	133462	-	YKL168C	KKQ8	130534	133597
chrXI	gene	130685	131068	-	YKL169C		130534	131203
chrXI	gene	120380	122236	-	YKL174C	TPO5	120313	122315
chrXI	gene	115500	117986	-	YKL176C	LST4	115426	118333
chrXI	gene	113215	114627	-	YKL178C	STE3	112937	115425
chrXI	gene	110464	112503	-	YKL179C	COY1	110319	112535
chrXI	gene	98395	98607	-	YKL183C-A		98350	99369
chrXI	gene	92744	93465	-	YKL186C	MTR2	92657	93713
chrXI	gene	89284	91536	-	YKL187C	FAT3	88740	91671
chrXI	gene	86225	88786	-	YKL188C	PXA2	85973	88921
chrXI	gene	80160	80537	-	YKL192C	ACP1	80015	80831
chrXI	gene	78866	79882	-	YKL193C	SDS22	78755	79929
chrXI	gene	77258	78646	-	YKL194C	MST1	76869	78718
chrXI	gene	74932	75534	-	YKL196C	YKT6	74699	75611
chrXI	gene	70734	73865	-	YKL197C	PEX1	70583	73881
chrXI	gene	68232	70220	-	YKL198C	PTK1	68121	70333
chrXI	gene	63930	67466	-	YKL201C	MNN4	63620	67601
chrXI	gene	55935	63359	-	YKL203C	TOR2	55678	63377
chrXI	gene	49006	49809	-	YKL206C	ADD66	48950	49846
chrXI	gene	42423	46295	-	YKL209C	STE6	42258	46369
chrXI	gene	36699	38153	-	YKL211C	TRP3	36540	38225
chrXI	gene	31960	34107	-	YKL213C	DOA1	31884	34144
chrXI	gene	31082	31693	-	YKL214C	YRA2	30912	31780
chrXI	gene	26827	30687	-	YKL215C	OXP1	26416	30743
chrXI	gene	17359	18339	-	YKL218C	SRY1	17159	18466
chrXI	gene	9091	11226	-	YKL220C	FRE2	8819	11551
chrXI	gene	3503	5620	-	YKL222C		3220	5755
chrXI	gene	1810	2181	-	YKL224C	PAU16	1675	2316
chrXI	gene	440608	442722	-	YKR001C	VPS1	440408	442776
chrXI	gene	446799	448036	-	YKR004C	ECM9	446758	448075
chrXI	gene	448521	450167	-	YKR005C		448386	450336
chrXI	gene	450423	451217	-	YKR006C	MRPL13	450337	451363
chrXI	gene	454352	457054	-	YKR009C	FOX2	454088	457183
chrXI	gene	458924	461239	-	YKR010C	TOF2	458735	461354
chrXI	gene	461635	462696	-	YKR011C		461441	462816
chrXI	gene	463739	464116	-	YKR012C		463699	464301
chrXI	gene	465367	466071	-	YKR014C	YPT52	465202	466210
chrXI	gene	466961	468667	-	YKR015C		466273	468836
chrXI	gene	471694	473349	-	YKR017C	HEL1	471479	473624
chrXI	gene	473723	475900	-	YKR018C		473596	475952
chrXI	gene	476216	478063	-	YKR019C	IRS4	476084	478187
chrXI	gene	482171	483139	-	YKR022C	NTR2	482070	483233
chrXI	gene	485144	487372	-	YKR024C	DBP7	485075	487507
chrXI	gene	488738	489655	-	YKR026C	GCN3	488582	489831
chrXI	gene	497578	499833	-	YKR029C	SET3	497465	499862
chrXI	gene	501344	506395	-	YKR031C	SPO14	501138	506515
chrXI	gene	506879	507304	-	YKR033C		506744	507439
chrXI	gene	507920	508561	-	YKR035C	OPI8	507877	508596
chrXI	gene	508702	510633	-	YKR036C	CAF4	508576	510796
chrXI	gene	510910	511797	-	YKR037C	SPC34	510786	511976
chrXI	gene	511999	513159	-	YKR038C	KAE1	511890	513463
chrXI	gene	518063	518566	-	YKR040C		518052	519311
chrXI	gene	520897	521712	-	YKR043C	SHB17	520762	521760
chrXI	gene	523418	523969	-	YKR045C		523352	524113
chrXI	gene	524223	525074	-	YKR046C	PET10	524035	525373
chrXI	gene	525387	526640	-	YKR048C	NAP1	525278	526660
chrXI	gene	526830	527231	-	YKR049C	FMP46	526728	527240
chrXI	gene	532550	533464	-	YKR052C	MRS4	532224	533536
chrXI	gene	534067	535281	-	YKR053C	YSR3	533961	535416
chrXI	gene	560789	562297	-	YKR063C	LAS1	560702	562328
chrXI	gene	565299	565892	-	YKR065C	PAM17	565204	566092
chrXI	gene	566113	567198	-	YKR066C	CCP1	566009	567335
chrXI	gene	570328	570909	-	YKR068C	BET3	570183	571064
chrXI	gene	574934	575980	-	YKR071C	DRE2	574688	576170
chrXI	gene	576435	578123	-	YKR072C	SIS2	576286	578300
chrXI	gene	578187	578507	-	YKR073C		578052	578642
chrXI	gene	579827	580750	-	YKR075C		579743	580893
chrXI	gene	586789	589305	-	YKR079C	TRZ1	586665	589500
chrXI	gene	591506	592540	-	YKR081C	RPF2	591436	592581
chrXI	gene	596421	596822	-	YKR083C	DAD2	596286	596882
chrXI	gene	597055	598890	-	YKR084C	HBS1	596956	599092
chrXI	gene	599094	599681	-	YKR085C	MRPL20	599059	599693
chrXI	gene	603195	604232	-	YKR087C	OMA1	603100	604255
chrXI	gene	604405	605418	-	YKR088C	TVP38	604319	605437
chrXI	gene	605633	608365	-	YKR089C	TGL4	605484	608426
chrXI	gene	612665	613885	-	YKR092C	SRP40	612493	614125
chrXI	gene	617996	618750	-	YKR094C	RPL40B	617844	618810
chrXI	gene	633026	635179	-	YKR098C	UBP11	632955	635294
chrXI	gene	638901	639968	-	YKR100C	SKG1	638777	640314
chrXI	gene	658716	660464	-	YKR105C	VBA5	658581	660599
chrXII	gene	137940	140546	-	YLL005C	SPO75	137805	140609
chrXII	gene	134302	136299	-	YLL007C	LMO1	134167	136360
chrXII	gene	131205	131414	-	YLL009C	COX17	131057	131474
chrXII	gene	129330	130613	-	YLL010C	PSR1	129098	130856
chrXII	gene	122075	124714	-	YLL013C	PUF3	121747	125050
chrXII	gene	109902	111575	-	YLL018C	DPS1	109632	111796
chrXII	gene	108676	108972	-	YLL018C-A	COX19	108598	109023
chrXII	gene	105686	107899	-	YLL019C	KNS1	105409	108356
chrXII	gene	105556	105861	-	YLL020C		105382	105996
chrXII	gene	99044	100201	-	YLL022C	HIF1	98871	100568
chrXII	gene	97997	98836	-	YLL023C	POM33	97751	98872
chrXII	gene	95566	97485	-	YLL024C	SSA2	95405	97601
chrXII	gene	80356	80697	-	YLL030C	RRT7	80221	80832
chrXII	gene	77152	80205	-	YLL031C	GPI13	77011	80383
chrXII	gene	74270	76747	-	YLL032C		73974	76915
chrXII	gene	70633	73146	-	YLL034C	RIX7	70530	73208
chrXII	gene	66745	68256	-	YLL036C	PRP19	66708	68410
chrXII	gene	65775	66518	-	YLL038C	ENT4	65305	66744
chrXII	gene	64062	65207	-	YLL039C	UBI4	63821	65306
chrXII	gene	54211	63645	-	YLL040C	VPS13	54146	63745
chrXII	gene	53131	53931	-	YLL041C	SDH2	52813	54005
chrXII	gene	52087	52590	-	YLL042C	ATG10	51439	52812
chrXII	gene	47859	48629	-	YLL045C	RPL8B	47743	48654
chrXII	gene	46714	47463	-	YLL046C	RNP1	46523	47742
chrXII	gene	41280	46265	-	YLL048C	YBT1	40646	46519
chrXII	gene	39804	40414	-	YLL050C	COF1	39678	40427
chrXII	gene	37333	39471	-	YLL051C	FRE6	37171	39677
chrXII	gene	35912	36361	-	YLL052C	AQY2	35777	36844
chrXII	gene	35503	35961	-	YLL053C		35502	36096
chrXII	gene	32673	35204	-	YLL054C		32309	35317
chrXII	gene	27409	28305	-	YLL056C		27290	28430
chrXII	gene	25756	26994	-	YLL057C	JLP1	25749	27188
chrXII	gene	22474	22980	-	YLL059C		22339	23115
chrXII	gene	21138	21839	-	YLL060C	GTT2	20901	21971
chrXII	gene	16639	17613	-	YLL062C	MHT1	16553	17694
chrXII	gene	14648	16072	-	YLL063C	AYT1	14529	16432
chrXII	gene	13083	13445	-	YLL064C	PAU18	12948	13580
chrXII	gene	6120	9836	-	YLL066C		5985	9971
chrXII	gene	585	4301	-	YLL067C		450	4436
chrXII	gene	151389	153977	-	YLR001C		151281	154070
chrXII	gene	154343	156334	-	YLR002C	NOC3	154277	156386
chrXII	gene	156855	157730	-	YLR003C	CMS1	156605	157769
chrXII	gene	157934	159505	-	YLR004C	THI73	157799	159640
chrXII	gene	161755	163893	-	YLR006C	SSK1	161464	164070
chrXII	gene	165577	166083	-	YLR008C	PAM18	165391	166185
chrXII	gene	167320	167802	-	YLR010C	TEN1	167189	167951
chrXII	gene	169982	170281	-	YLR012C		169912	170316
chrXII	gene	172268	174982	-	YLR014C	PPR1	171974	175005
chrXII	gene	176802	177416	-	YLR016C	PML1	176777	177566
chrXII	gene	178707	179606	-	YLR018C	POM34	178630	179713
chrXII	gene	181789	183405	-	YLR020C	YEH2	181585	183455
chrXII	gene	184174	184926	-	YLR022C	SDO1	183588	184944
chrXII	gene	185498	187129	-	YLR023C	IZH3	185356	187434
chrXII	gene	187663	193281	-	YLR024C	UBR2	187435	193467
chrXII	gene	195450	196472	-	YLR026C	SED5	195211	196830
chrXII	gene	196829	198085	-	YLR027C	AAT2	196808	198126
chrXII	gene	199540	201315	-	YLR028C	ADE16	199471	201866
chrXII	gene	201976	202590	-	YLR029C	RPL15A	201867	202755
chrXII	gene	210512	211933	-	YLR034C	SMF3	210373	212079
chrXII	gene	212369	214456	-	YLR035C	MLH2	211779	214747
chrXII	gene	221521	222132	-	YLR036C		221308	222197
chrXII	gene	222685	223059	-	YLR037C	PAU23	222269	223194
chrXII	gene	224921	225172	-	YLR038C	COX12	224630	225251
chrXII	gene	225426	228596	-	YLR039C	RIC1	225240	228731
chrXII	gene	228908	229582	-	YLR040C	AFB1	228625	229717
chrXII	gene	229966	230451	-	YLR042C		229872	230539
chrXII	gene	231702	232013	-	YLR043C	TRX1	231605	232364
chrXII	gene	232390	234081	-	YLR044C	PDC1	232336	234245
chrXII	gene	235037	237703	-	YLR045C	STU2	234545	237742
chrXII	gene	238001	238813	-	YLR046C		237978	239234
chrXII	gene	239347	241407	-	YLR047C	FRE8	239212	241674
chrXII	gene	243886	245172	-	YLR049C		243571	245204
chrXII	gene	245587	246072	-	YLR050C		245525	246207
chrXII	gene	246324	246977	-	YLR051C	FCF2	246258	246996
chrXII	gene	248100	248426	-	YLR053C		248000	249037
chrXII	gene	251272	253080	-	YLR055C	SPT8	251238	253361
chrXII	gene	257992	259401	-	YLR058C	SHM2	257851	259429
chrXII	gene	259738	260547	-	YLR059C	REX2	259578	260842
chrXII	gene	263577	263954	-	YLR062C	BUD28	263147	264046
chrXII	gene	266373	266918	-	YLR065C	ENV10	266286	266973
chrXII	gene	267813	270710	-	YLR067C	PET309	267725	270804
chrXII	gene	271630	273915	-	YLR069C	MEF1	270983	273931
chrXII	gene	274141	275211	-	YLR070C	XYL2	274099	275316
chrXII	gene	275378	278626	-	YLR071C	RGR1	275245	278740
chrXII	gene	281019	281621	-	YLR073C	RFU1	280962	281921
chrXII	gene	281956	282456	-	YLR074C	BUD20	281914	282481
chrXII	gene	283185	283607	-	YLR076C		282902	283726
chrXII	gene	285736	286559	-	YLR078C	BOS1	285664	286685
chrXII	gene	292394	293572	-	YLR082C	SRL2	292095	293682
chrXII	gene	294091	296094	-	YLR083C	EMP70	293698	296258
chrXII	gene	296589	300251	-	YLR084C	RAX2	296527	300393
chrXII	gene	300673	301989	-	YLR085C	ARP6	300493	302023
chrXII	gene	306855	315731	-	YLR087C	CSF1	306717	315774
chrXII	gene	318237	320015	-	YLR089C	ALT1	318189	320452
chrXII	gene	326513	327415	-	YLR093C	NYV1	326346	327556
chrXII	gene	327730	329238	-	YLR094C	GIS3	327610	329315
chrXII	gene	329677	332115	-	YLR095C	IOC2	329626	332168
chrXII	gene	336231	337265	-	YLR097C	HRT3	336096	337336
chrXII	gene	337527	339473	-	YLR098C	CHA4	337379	339718
chrXII	gene	339744	340928	-	YLR099C	ICT1	339644	341298
chrXII	gene	342566	342961	-	YLR101C		342431	343096
chrXII	gene	342970	343767	-	YLR102C	APC9	342855	343818
chrXII	gene	343989	345941	-	YLR103C	CDC45	343829	346053
chrXII	gene	347047	348180	-	YLR105C	SEN2	346980	348390
chrXII	gene	349006	363738	-	YLR106C	MDN1	348678	363867
chrXII	gene	366667	368124	-	YLR108C		366398	368737
chrXII	gene	369697	370098	-	YLR110C	CCW12	369598	370367
chrXII	gene	374944	377238	-	YLR114C	AVL9	374483	377304
chrXII	gene	382471	384534	-	YLR117C	CLF1	382365	384557
chrXII	gene	384725	385408	-	YLR118C		384604	385533
chrXII	gene	386511	388220	-	YLR120C	YPS1	386190	388370
chrXII	gene	388744	390270	-	YLR121C	YPS3	388625	390453
chrXII	gene	390954	391331	-	YLR122C		390908	392014
chrXII	gene	391078	391407	-	YLR123C		390943	392014
chrXII	gene	394765	395520	-	YLR126C		394539	395600
chrXII	gene	395758	398319	-	YLR127C	APC2	395687	398379
chrXII	gene	402794	404062	-	YLR130C	ZRT2	402750	404347
chrXII	gene	404510	406822	-	YLR131C	ACE2	404413	406957
chrXII	gene	407283	408155	-	YLR132C	USB1	407270	408223
chrXII	gene	415801	416658	-	YLR136C	TIS11	415660	416731
chrXII	gene	421542	423473	-	YLR139C	SLS1	421397	423608
chrXII	gene	429677	432016	-	YLR144C	ACF2	429624	432023
chrXII	gene	432823	433725	-	YLR146C	SPE4	432763	433758
chrXII	gene	434158	434463	-	YLR147C	SMD3	434061	434477
chrXII	gene	437631	439823	-	YLR149C		437481	439900
chrXII	gene	440370	440456	-	YLR149C-A		440239	440678
chrXII	gene	441715	442737	-	YLR151C	PCD1	441479	442938
chrXII	gene	442958	444688	-	YLR152C		442871	445298
chrXII	gene	445524	447575	-	YLR153C	ACS2	445288	447709
chrXII	gene	447982	448314	-	YLR154C	RNH203	447908	448394
chrXII	gene	462522	462671	-	YLR154C-G		462085	463661
chrXII	gene	468827	468958	-	YLR154C-H		468692	469093
chrXII	gene	469317	470405	-	YLR155C	ASP3-1	469182	470540
chrXII	gene	472479	472610	-	YLR156C-A		472344	472745
chrXII	gene	472969	474057	-	YLR157C	ASP3-2	472834	474192
chrXII	gene	482059	482190	-	YLR157C-C		481924	482325
chrXII	gene	482549	483637	-	YLR158C	ASP3-3	482414	483772
chrXII	gene	485711	485842	-	YLR159C-A		485576	485977
chrXII	gene	486201	487289	-	YLR160C	ASP3-4	486066	487424
chrXII	gene	491866	493254	-	YLR163C	MAS1	491734	493331
chrXII	gene	494494	495258	-	YLR165C	PUS5	493915	495454
chrXII	gene	495429	498044	-	YLR166C	SEC10	495367	498082
chrXII	gene	499578	500270	-	YLR168C	UPS2	498948	500405
chrXII	gene	500579	501049	-	YLR170C	APS1	500342	501092
chrXII	gene	501260	502162	-	YLR172C	DPH5	501214	502188
chrXII	gene	507797	510232	-	YLR176C	RFX1	507670	511010
chrXII	gene	513162	513821	-	YLR178C	TFS1	512951	514110
chrXII	gene	514108	514713	-	YLR179C		513351	515043
chrXII	gene	516678	517670	-	YLR181C	VTA1	516576	517837
chrXII	gene	520543	522012	-	YLR183C	TOS4	520375	522123
chrXII	gene	530797	534393	-	YLR189C	ATG26	530661	534596
chrXII	gene	538792	539589	-	YLR192C	HCR1	538578	539651
chrXII	gene	540009	540536	-	YLR193C	UPS1	539843	540618
chrXII	gene	540809	541573	-	YLR194C		540656	541915
chrXII	gene	541937	543304	-	YLR195C	NMT1	541657	543376
chrXII	gene	547286	547645	-	YLR198C		547142	547792
chrXII	gene	547853	548769	-	YLR199C	PBA1	547690	548807
chrXII	gene	549511	550293	-	YLR201C	COQ9	549433	550342
chrXII	gene	550194	550636	-	YLR202C		550059	550771
chrXII	gene	550650	551960	-	YLR203C	MSS51	550553	552063
chrXII	gene	552724	553677	-	YLR205C	HMX1	552634	554411
chrXII	gene	560797	561732	-	YLR209C	PNP1	560606	561758
chrXII	gene	563792	564531	-	YLR211C	ATG38	563454	564601
chrXII	gene	564860	566281	-	YLR212C	TUB4	564718	566440
chrXII	gene	566654	567922	-	YLR213C	CRR1	566519	568057
chrXII	gene	570776	571858	-	YLR215C	CDC123	570661	571901
chrXII	gene	572096	573211	-	YLR216C	CPR6	571975	573244
chrXII	gene	573466	573918	-	YLR218C	COA4	573235	573924
chrXII	gene	578362	579024	-	YLR221C	RSA3	578151	579068
chrXII	gene	579318	581771	-	YLR222C	UTP13	579210	581809
chrXII	gene	582006	582236	-	YLR222C-A		581871	582371
chrXII	gene	582233	585490	-	YLR223C	IFH1	582064	586036
chrXII	gene	587695	588918	-	YLR225C		587585	588990
chrXII	gene	590562	592043	-	YLR227C	ADY4	590427	592509
chrXII	gene	600019	602463	-	YLR228C	ECM22	599837	602715
chrXII	gene	604212	604787	-	YLR229C	CDC42	604146	605014
chrXII	gene	605758	607119	-	YLR231C	BNA5	605623	607147
chrXII	gene	607425	609524	-	YLR233C	EST1	607143	609556
chrXII	gene	611532	611930	-	YLR235C		611397	612435
chrXII	gene	611794	612117	-	YLR236C		611659	612435
chrXII	gene	616332	617318	-	YLR239C	LIP2	616232	617349
chrXII	gene	622918	623883	-	YLR242C	ARV1	622859	623960
chrXII	gene	625168	626331	-	YLR244C	MAP1	625138	626460
chrXII	gene	626502	626930	-	YLR245C	CDD1	626354	627065
chrXII	gene	628684	633354	-	YLR247C	IRC20	628407	633430
chrXII	gene	644404	644973	-	YLR254C	NDL1	644348	645085
chrXII	gene	645600	645953	-	YLR255C		645465	646088
chrXII	gene	663284	665002	-	YLR259C	HSP60	663213	665039
chrXII	gene	668237	668563	-	YLR261C	VPS63	668007	669181
chrXII	gene	668244	668891	-	YLR262C	YPT6	668180	669181
chrXII	gene	669468	669662	-	YLR262C-A	TMA7	669190	669709
chrXII	gene	673828	673944	-	YLR264C-A		673039	673979
chrXII	gene	674427	675455	-	YLR265C	NEJ1	673979	675590
chrXII	gene	675619	677724	-	YLR266C	PDR8	675595	677782
chrXII	gene	680866	681216	-	YLR269C		680857	681351
chrXII	gene	683672	687202	-	YLR272C	YCS4	683621	687284
chrXII	gene	689083	691029	-	YLR273C	PIG1	688924	691270
chrXII	gene	695046	696830	-	YLR276C	DBP9	694961	696938
chrXII	gene	697156	699495	-	YLR277C	YSH1	697017	699701
chrXII	gene	699999	704024	-	YLR278C		699746	704189
chrXII	gene	704483	704833	-	YLR280C		704348	704968
chrXII	gene	704493	704960	-	YLR281C		704358	705095
chrXII	gene	705071	705412	-	YLR282C		704936	705547
chrXII	gene	706198	707040	-	YLR284C	ECI1	706138	707158
chrXII	gene	708168	708338	-	YLR285C-A		708033	708473
chrXII	gene	708448	710136	-	YLR286C	CTS1	708302	710368
chrXII	gene	710991	712058	-	YLR287C		710757	712135
chrXII	gene	712537	713158	-	YLR287C-A	RPS30A	712282	713258
chrXII	gene	713480	714904	-	YLR288C	MEC3	713334	714940
chrXII	gene	717145	717978	-	YLR290C	COQ11	717059	718083
chrXII	gene	718317	719462	-	YLR291C	GCD7	718133	719752
chrXII	gene	719789	720370	-	YLR292C	SEC72	719657	720451
chrXII	gene	720771	721430	-	YLR293C	GSP1	720556	721557
chrXII	gene	721701	722030	-	YLR294C		721614	722165
chrXII	gene	721999	722373	-	YLR295C	ATP14	721760	722640
chrXII	gene	724721	725416	-	YLR298C	YHC1	724027	725451
chrXII	gene	727911	728003	-	YLR299C-A		727776	728186
chrXII	gene	732191	732553	-	YLR302C		732056	732688
chrXII	gene	735212	737548	-	YLR304C	ACO1	734866	737686
chrXII	gene	738161	743863	-	YLR305C	STT4	737930	743895
chrXII	gene	746848	747111	-	YLR307C-A		746713	747246
chrXII	gene	749034	751769	-	YLR309C	IMH1	748777	751860
chrXII	gene	752224	756993	-	YLR310C	CDC25	751937	757080
chrXII	gene	757265	757612	-	YLR311C		757130	757747
chrXII	gene	757637	758833	-	YLR312C	ATG39	757502	759037
chrXII	gene	760750	762342	-	YLR313C	SPH1	759757	762551
chrXII	gene	762575	764137	-	YLR314C	CDC3	762493	764235
chrXII	gene	765266	766358	-	YLR316C	TAD3	765226	766415
chrXII	gene	769318	771684	-	YLR319C	BUD6	769161	771745
chrXII	gene	776584	777864	-	YLR321C	SFH1	776351	777999
chrXII	gene	778173	778952	-	YLR323C	CWC24	778038	779066
chrXII	gene	781143	781379	-	YLR325C	RPL38	780876	781402
chrXII	gene	783127	783387	-	YLR327C	TMA10	782956	783644
chrXII	gene	790669	791046	-	YLR331C	JIP3	790093	791172
chrXII	gene	795573	796335	-	YLR333C	RPS25B	795414	796447
chrXII	gene	796698	797078	-	YLR334C		796563	797213
chrXII	gene	799697	802396	-	YLR336C	SGD1	798768	802497
chrXII	gene	802653	805106	-	YLR337C	VRP1	802520	805236
chrXII	gene	805784	806335	-	YLR339C		805783	806922
chrXII	gene	822287	822592	-	YLR346C	CIS1	822074	822748
chrXII	gene	823828	826413	-	YLR347C	KAP95	823520	826959
chrXII	gene	826977	827873	-	YLR348C	DIC1	826939	827900
chrXII	gene	829489	830364	-	YLR351C	NIT3	829378	830392
chrXII	gene	836350	837357	-	YLR354C	TAL1	836214	837462
chrXII	gene	838066	839253	-	YLR355C	ILV5	837871	839362
chrXII	gene	843487	844050	-	YLR358C		843352	844116
chrXII	gene	847388	849124	-	YLR361C	DCR2	847092	849176
chrXII	gene	849383	849679	-	YLR361C-A		849182	849696
chrXII	gene	852495	853151	-	YLR363C	NMD4	852162	853293
chrXII	gene	855523	855645	-	YLR364C-A		855388	855780
chrXII	gene	861718	862254	-	YLR370C	ARC18	861573	862300
chrXII	gene	868662	871367	-	YLR373C	VID22	868430	871377
chrXII	gene	871453	871842	-	YLR374C		871318	871977
chrXII	gene	872826	873554	-	YLR376C	PSY3	872766	873606
chrXII	gene	873746	874792	-	YLR377C	FBP1	873611	875043
chrXII	gene	875736	877178	-	YLR378C	SEC61	875455	877427
chrXII	gene	882067	884751	-	YLR382C	NAM2	882041	885185
chrXII	gene	888851	892900	-	YLR384C	IKI3	888778	892960
chrXII	gene	892992	893390	-	YLR385C	SWC7	892857	893525
chrXII	gene	896374	897672	-	YLR387C	REH1	896266	897945
chrXII	gene	899577	902660	-	YLR389C	STE23	899166	902752
chrXII	gene	904749	906305	-	YLR392C	ART10	904656	906506
chrXII	gene	909729	909965	-	YLR395C	COX8	909456	910024
chrXII	gene	910235	912310	-	YLR396C	VPS33	910025	912355
chrXII	gene	912550	914892	-	YLR397C	AFG2	912411	915090
chrXII	gene	915156	919019	-	YLR398C	SKI2	915068	919055
chrXII	gene	919536	921596	-	YLR399C	BDF1	919357	921739
chrXII	gene	922442	924448	-	YLR401C	DUS3	922417	924492
chrXII	gene	931065	931755	-	YLR406C	RPL31B	930878	931865
chrXII	gene	932206	932355	-	YLR406C-A		932071	932490
chrXII	gene	934414	937233	-	YLR409C	UTP21	934233	937379
chrXII	gene	950267	950473	-	YLR412C-A		950132	950863
chrXII	gene	953353	954144	-	YLR414C	PUN1	953249	954280
chrXII	gene	954259	954597	-	YLR415C		953528	954791
chrXII	gene	954491	954889	-	YLR416C		954281	955024
chrXII	gene	956914	958095	-	YLR418C	CDC73	956607	958148
chrXII	gene	965090	965560	-	YLR421C	RPN13	964878	965609
chrXII	gene	971917	973170	-	YLR423C	ATG17	971136	973220
chrXII	gene	990617	990961	-	YLR428C		990482	991096
chrXII	gene	1000342	1001703	-	YLR431C	ATG23	1000139	1002085
