chromosome	type	start	end	strand	id	name
chrXVI	gene	276162	277529	-	YPL146C	NOP53
chrXVI	gene	278395	279699	-	YPL145C	KES1
chrXVI	gene	280480	280926	+	YPL144W	POC4
chrXVI	gene	282122	282970	+	YPL143W	RPL33A
chrXVI	gene	282686	283003	-	YPL142C	
chrXVI	gene	283464	286061	-	YPL141C	FRK1
chrXVI	gene	287514	289034	-	YPL140C	MKK2
chrXVI	gene	289669	291051	-	YPL139C	UME1
chrXVI	gene	291366	292427	-	YPL138C	SPP1
chrXVI	gene	292817	296647	-	YPL137C	GIP3
chrXVI	gene	296286	296654	+	YPL136W	
chrXVI	gene	297553	298050	+	YPL135W	ISU1
chrXVI	gene	297678	297851	-	YPL135C-A	
chrXVI	gene	298571	299503	-	YPL134C	ODC1
chrXVI	gene	299888	301228	-	YPL133C	RDS2
chrXVI	gene	301716	302618	+	YPL132W	COX11
chrXVI	gene	303121	304014	+	YPL131W	RPL5
chrXVI	gene	304387	305058	+	YPL130W	SPO19
chrXVI	gene	305298	306137	+	YPL129W	TAF14
chrXVI	gene	306533	308221	-	YPL128C	TBF1
chrXVI	gene	308828	309604	-	YPL127C	HHO1
chrXVI	gene	310210	312900	+	YPL126W	NAN1
chrXVI	gene	313388	316486	+	YPL125W	KAP120
chrXVI	gene	316755	317516	+	YPL124W	SPC29
chrXVI	gene	317641	318945	-	YPL123C	RNY1
chrXVI	gene	319226	320767	-	YPL122C	TFB2
chrXVI	gene	320962	321630	-	YPL121C	MEI5
chrXVI	gene	322071	323744	+	YPL120W	VPS30
chrXVI	gene	324024	324287	-	YPL119C-A	
chrXVI	gene	324411	326264	-	YPL119C	DBP1
chrXVI	gene	326628	327662	+	YPL118W	MRP51
chrXVI	gene	327864	328730	-	YPL117C	IDI1
chrXVI	gene	329606	331699	+	YPL116W	HOS3
chrXVI	gene	332100	335486	-	YPL115C	BEM3
chrXVI	gene	335948	336367	+	YPL114W	
chrXVI	gene	335953	337143	-	YPL113C	
chrXVI	gene	337436	338620	-	YPL112C	PEX25
chrXVI	gene	339944	340945	+	YPL111W	CAR1
chrXVI	gene	341068	344739	-	YPL110C	GDE1
chrXVI	gene	345264	347389	-	YPL109C	
chrXVI	gene	348446	348952	+	YPL108W	
chrXVI	gene	349119	349865	+	YPL107W	
chrXVI	gene	350194	352275	-	YPL106C	SSE1
chrXVI	gene	352863	355412	-	YPL105C	SYH1
chrXVI	gene	355700	357676	+	YPL104W	MSD1
chrXVI	gene	358000	359406	-	YPL103C	FMP30
chrXVI	gene	360003	360305	-	YPL102C	
chrXVI	gene	360209	361579	+	YPL101W	ELP4
chrXVI	gene	361872	363362	+	YPL100W	ATG21
chrXVI	gene	363520	364068	-	YPL099C	INA17
chrXVI	gene	364386	364727	-	YPL098C	MGR2
chrXVI	gene	364952	366430	+	YPL097W	MSY1
chrXVI	gene	366529	366735	-	YPL096C-A	ERI1
chrXVI	gene	366927	368018	+	YPL096W	PNG1
chrXVI	gene	368071	369441	-	YPL095C	EEB1
chrXVI	gene	369839	370663	-	YPL094C	SEC62
chrXVI	gene	370978	372921	+	YPL093W	NOG1
chrXVI	gene	373793	375169	+	YPL092W	SSU1
chrXVI	gene	375502	376953	+	YPL091W	GLR1
chrXVI	gene	377291	378395	-	YPL090C	RPS6A
chrXVI	gene	379120	381150	-	YPL089C	RLM1
chrXVI	gene	381965	382993	+	YPL088W	
chrXVI	gene	383455	384408	+	YPL087W	YDC1
chrXVI	gene	384773	386446	-	YPL086C	ELP3
chrXVI	gene	387067	393654	+	YPL085W	SEC16
chrXVI	gene	394038	396572	+	YPL084W	BRO1
chrXVI	gene	396702	398105	-	YPL083C	SEN54
chrXVI	gene	398480	404083	-	YPL082C	MOT1
chrXVI	gene	404950	406044	+	YPL081W	RPS9A
chrXVI	gene	406172	406498	-	YPL080C	
chrXVI	gene	406636	407539	+	YPL079W	RPL21B
chrXVI	gene	408010	408744	-	YPL078C	ATP4
chrXVI	gene	409368	410090	-	YPL077C	
chrXVI	gene	410443	411285	+	YPL076W	GPI2
chrXVI	gene	412254	415362	+	YPL075W	GCR1
chrXVI	gene	415763	418027	+	YPL074W	YTA6
chrXVI	gene	418499	418984	-	YPL073C	
chrXVI	gene	418512	420011	+	YPL072W	UBP16
chrXVI	gene	420048	420518	-	YPL071C	
chrXVI	gene	420948	422786	+	YPL070W	MUK1
chrXVI	gene	422885	423892	-	YPL069C	BTS1
chrXVI	gene	424215	425096	-	YPL068C	
chrXVI	gene	425251	425847	-	YPL067C	
chrXVI	gene	426233	427672	+	YPL066W	RGL1
chrXVI	gene	427927	428655	+	YPL065W	VPS28
chrXVI	gene	428711	429616	-	YPL064C	CWC27
chrXVI	gene	429939	431369	+	YPL063W	TIM50
chrXVI	gene	431895	432299	+	YPL062W	
chrXVI	gene	432588	434090	+	YPL061W	ALD6
chrXVI	gene	434523	435764	+	YPL060W	MFM1
chrXVI	gene	444579	445031	+	YPL059W	GRX5
chrXVI	gene	445842	450377	-	YPL058C	PDR12
chrXVI	gene	451909	453057	-	YPL057C	SUR1
chrXVI	gene	453430	453735	-	YPL056C	LCL1
chrXVI	gene	453992	454990	-	YPL055C	LGE1
chrXVI	gene	455759	456664	+	YPL054W	LEE1
chrXVI	gene	457118	458458	-	YPL053C	KTR6
chrXVI	gene	458799	459678	+	YPL052W	OAZ1
chrXVI	gene	459963	460559	+	YPL051W	ARL3
chrXVI	gene	460779	461966	-	YPL050C	MNN9
chrXVI	gene	462481	463839	-	YPL049C	DIG1
chrXVI	gene	464401	465648	+	YPL048W	CAM1
chrXVI	gene	465962	466261	+	YPL047W	SGF11
chrXVI	gene	466644	466943	-	YPL046C	ELC1
chrXVI	gene	467260	469656	+	YPL045W	VPS16
chrXVI	gene	469926	470474	-	YPL044C	
chrXVI	gene	469939	471996	+	YPL043W	NOP4
chrXVI	gene	473040	474707	-	YPL042C	SSN3
chrXVI	gene	475118	475741	-	YPL041C	MRX11
chrXVI	gene	475993	479001	-	YPL040C	ISM1
chrXVI	gene	479225	480175	+	YPL039W	
chrXVI	gene	480182	480373	+	YPL038W-A	
chrXVI	gene	480535	481068	+	YPL038W	MET31
chrXVI	gene	481428	481901	-	YPL037C	EGD1
chrXVI	gene	482843	485686	+	YPL036W	PMA2
chrXVI	gene	486564	486911	-	YPL035C	
chrXVI	gene	486712	487209	+	YPL034W	
chrXVI	gene	487362	488207	-	YPL033C	SRL4
chrXVI	gene	488887	491364	-	YPL032C	SVL3
chrXVI	gene	492018	493037	-	YPL031C	PHO85
chrXVI	gene	493543	495246	+	YPL030W	TRM44
chrXVI	gene	495506	497719	+	YPL029W	SUV3
chrXVI	gene	498096	499292	+	YPL028W	ERG10
chrXVI	gene	499665	500402	+	YPL027W	SMA1
chrXVI	gene	500675	502183	-	YPL026C	SKS1
chrXVI	gene	502473	503030	-	YPL025C	
chrXVI	gene	503517	504242	+	YPL024W	RMI1
chrXVI	gene	504339	506312	-	YPL023C	MET12
chrXVI	gene	506697	509999	+	YPL022W	RAD1
chrXVI	gene	511101	511664	+	YPL021W	ECM23
chrXVI	gene	512313	514178	-	YPL020C	ULP1
chrXVI	gene	514511	517018	-	YPL019C	VTC3
chrXVI	gene	517651	518760	+	YPL018W	CTF19
chrXVI	gene	518734	520233	-	YPL017C	IRC15
chrXVI	gene	521014	524958	+	YPL016W	SWI1
chrXVI	gene	525810	526883	-	YPL015C	HST2
chrXVI	gene	527547	528692	+	YPL014W	
chrXVI	gene	528985	529350	-	YPL013C	MRPS16
chrXVI	gene	529723	533409	+	YPL012W	RRP12
chrXVI	gene	533642	534703	-	YPL011C	TAF3
chrXVI	gene	535018	535587	+	YPL010W	RET3
chrXVI	gene	535820	538936	-	YPL009C	RQC2
chrXVI	gene	539385	541970	+	YPL008W	CHL1
chrXVI	gene	542082	543848	-	YPL007C	TFC8
chrXVI	gene	544631	548143	+	YPL006W	NCR1
chrXVI	gene	548486	550306	+	YPL005W	AEP3
chrXVI	gene	550632	551657	-	YPL004C	LSP1
chrXVI	gene	552020	553408	+	YPL003W	ULA1
chrXVI	gene	553627	554328	-	YPL002C	SNF8
chrXVI	gene	554605	555729	+	YPL001W	HAT1
chrXVI	gene	556377	557837	+	YPR001W	CIT3
chrXVI	gene	558385	559935	+	YPR002W	PDH1
chrXVI	gene	560569	560766	-	YPR002C-A	
chrXVI	gene	561504	563768	-	YPR003C	
chrXVI	gene	564007	565041	-	YPR004C	AIM45
chrXVI	gene	565787	566671	-	YPR005C	HAL1
chrXVI	gene	567269	568996	-	YPR006C	ICL2
chrXVI	gene	569336	571378	-	YPR007C	REC8
chrXVI	gene	573018	575102	+	YPR008W	HAA1
chrXVI	gene	576552	577358	+	YPR009W	SUT2
chrXVI	gene	577585	581196	-	YPR010C	RPA135
chrXVI	gene	582373	582734	-	YPR010C-A	
chrXVI	gene	583062	584042	-	YPR011C	
chrXVI	gene	584309	584563	+	YPR012W	
chrXVI	gene	584632	585585	-	YPR013C	CMR3
chrXVI	gene	587189	587518	-	YPR014C	
chrXVI	gene	590283	591026	-	YPR015C	
chrXVI	gene	592332	593069	-	YPR016C	TIF6
chrXVI	gene	593096	593356	+	YPR016W-A	
chrXVI	gene	593486	593917	-	YPR017C	DSS4
chrXVI	gene	594476	596296	+	YPR018W	RLF2
chrXVI	gene	596750	599551	+	YPR019W	MCM4
chrXVI	gene	599870	600217	+	YPR020W	ATP20
chrXVI	gene	600649	603357	-	YPR021C	AGC1
chrXVI	gene	603911	607312	-	YPR022C	SDD4
chrXVI	gene	608826	610031	-	YPR023C	EAF3
chrXVI	gene	610481	612724	+	YPR024W	YME1
chrXVI	gene	613377	614558	-	YPR025C	CCL1
chrXVI	gene	615379	619014	+	YPR026W	ATH1
chrXVI	gene	620425	621258	-	YPR027C	
chrXVI	gene	623527	624202	+	YPR028W	YOP1
chrXVI	gene	624469	626967	-	YPR029C	APL4
chrXVI	gene	627880	631245	+	YPR030W	CSR2
chrXVI	gene	631515	633761	+	YPR031W	NTO1
chrXVI	gene	634123	637224	+	YPR032W	SRO7
chrXVI	gene	637379	639019	-	YPR033C	HTS1
chrXVI	gene	639525	640958	+	YPR034W	ARP7
chrXVI	gene	642208	643320	+	YPR035W	GLN1
chrXVI	gene	643836	645272	+	YPR036W	VMA13
chrXVI	gene	645950	646153	+	YPR036W-A	SPO24
chrXVI	gene	646448	647038	-	YPR037C	ERV2
chrXVI	gene	646836	647195	+	YPR038W	IRC16
chrXVI	gene	647012	647347	+	YPR039W	
chrXVI	gene	647305	648375	+	YPR040W	TIP41
chrXVI	gene	648704	649921	+	YPR041W	TIF5
chrXVI	gene	650435	653662	-	YPR042C	PUF2
chrXVI	gene	654166	654847	+	YPR043W	RPL43A
chrXVI	gene	654524	654877	-	YPR044C	OPI11
chrXVI	gene	655140	656552	-	YPR045C	THP3
chrXVI	gene	656799	657344	+	YPR046W	MCM16
chrXVI	gene	657529	658938	+	YPR047W	MSF1
chrXVI	gene	659182	661053	+	YPR048W	TAH18
chrXVI	gene	661137	664673	-	YPR049C	ATG11
chrXVI	gene	664953	665366	-	YPR050C	
chrXVI	gene	664960	665490	+	YPR051W	MAK3
chrXVI	gene	665693	665974	-	YPR052C	NHP6A
chrXVI	gene	665788	666243	-	YPR053C	
chrXVI	gene	666280	667446	+	YPR054W	SMK1
chrXVI	gene	667676	670873	+	YPR055W	SEC8
chrXVI	gene	671126	672142	+	YPR056W	TFB4
chrXVI	gene	672471	673496	+	YPR057W	BRR1
chrXVI	gene	673751	674674	+	YPR058W	YMC1
chrXVI	gene	674314	674700	-	YPR059C	
chrXVI	gene	674861	675631	-	YPR060C	ARO7
chrXVI	gene	675977	676882	-	YPR061C	JID1
chrXVI	gene	677165	677641	+	YPR062W	FCY1
chrXVI	gene	677812	678320	-	YPR063C	
chrXVI	gene	678951	679370	+	YPR064W	
chrXVI	gene	679693	680799	+	YPR065W	ROX1
chrXVI	gene	681213	682112	+	YPR066W	UBA3
chrXVI	gene	682220	682777	+	YPR067W	ISA2
chrXVI	gene	682941	684353	-	YPR068C	HOS1
chrXVI	gene	684556	685437	-	YPR069C	SPE3
chrXVI	gene	685898	687598	+	YPR070W	MED1
chrXVI	gene	688172	688807	+	YPR071W	
chrXVI	gene	690107	691789	+	YPR072W	NOT5
chrXVI	gene	691933	692418	-	YPR073C	LTP1
chrXVI	gene	692796	694838	-	YPR074C	TKL1
chrXVI	gene	695018	695188	+	YPR074W-A	
chrXVI	gene	695737	696819	-	YPR075C	OPY2
chrXVI	gene	696476	696850	+	YPR076W	
chrXVI	gene	697131	697502	-	YPR077C	
chrXVI	gene	697147	698265	-	YPR078C	
chrXVI	gene	698869	700014	+	YPR079W	MRL1
chrXVI	gene	700594	701970	+	YPR080W	TEF1
chrXVI	gene	702114	703970	-	YPR081C	GRS2
chrXVI	gene	704225	704656	-	YPR082C	DIB1
chrXVI	gene	704854	706593	+	YPR083W	MDM36
chrXVI	gene	706972	708342	+	YPR084W	
chrXVI	gene	708497	709828	-	YPR085C	ASA1
chrXVI	gene	710101	711138	+	YPR086W	SUA7
chrXVI	gene	711354	711674	+	YPR087W	VPS69
chrXVI	gene	711403	713028	-	YPR088C	SRP54
chrXVI	gene	713275	715941	+	YPR089W	
chrXVI	gene	716156	718468	-	YPR091C	NVJ2
chrXVI	gene	718379	718684	+	YPR092W	
chrXVI	gene	719558	720424	-	YPR093C	ASR1
chrXVI	gene	720637	720960	+	YPR094W	RDS3
chrXVI	gene	721037	724717	-	YPR095C	SYT1
chrXVI	gene	724842	725144	-	YPR096C	
chrXVI	gene	725394	728615	+	YPR097W	
chrXVI	gene	728947	729528	-	YPR098C	
chrXVI	gene	729757	730113	-	YPR099C	
chrXVI	gene	729791	730213	+	YPR100W	MRPL51
chrXVI	gene	730492	731019	+	YPR101W	SNT309
chrXVI	gene	731224	731748	-	YPR102C	RPL11A
chrXVI	gene	732349	733212	+	YPR103W	PRE2
chrXVI	gene	733623	736433	-	YPR104C	FHL1
chrXVI	gene	736984	739569	-	YPR105C	COG4
chrXVI	gene	740061	741392	+	YPR106W	ISR1
chrXVI	gene	741438	742064	-	YPR107C	YTH1
chrXVI	gene	742454	743743	+	YPR108W	RPN7
chrXVI	gene	744175	744387	+	YPR108W-A	
chrXVI	gene	744689	745573	+	YPR109W	
chrXVI	gene	745828	746835	-	YPR110C	RPC40
chrXVI	gene	747306	749000	+	YPR111W	DBF20
chrXVI	gene	749256	751919	-	YPR112C	MRD1
chrXVI	gene	752257	752919	+	YPR113W	PIS1
chrXVI	gene	753301	754248	+	YPR114W	
chrXVI	gene	754877	758128	+	YPR115W	RGC1
chrXVI	gene	758648	759481	+	YPR116W	RRG8
chrXVI	gene	760025	767494	+	YPR117W	
chrXVI	gene	767752	768987	+	YPR118W	MRI1
chrXVI	gene	771653	773128	+	YPR119W	CLB2
chrXVI	gene	773875	775182	-	YPR120C	CLB5
chrXVI	gene	778583	780301	+	YPR121W	THI22
chrXVI	gene	782045	785671	+	YPR122W	AXL1
chrXVI	gene	786141	786575	-	YPR123C	
chrXVI	gene	786208	787428	+	YPR124W	CTR1
chrXVI	gene	787961	789325	+	YPR125W	YLH47
chrXVI	gene	789077	789385	-	YPR126C	
chrXVI	gene	790083	791120	+	YPR127W	
chrXVI	gene	791218	792204	-	YPR128C	ANT1
chrXVI	gene	792687	793736	+	YPR129W	SCD6
chrXVI	gene	793374	793781	-	YPR130C	
chrXVI	gene	793911	794498	-	YPR131C	NAT3
chrXVI	gene	794965	795767	+	YPR132W	RPS23B
chrXVI	gene	795978	797210	-	YPR133C	SPN1
chrXVI	gene	797557	797709	+	YPR133W-A	TOM5
chrXVI	gene	798051	798857	+	YPR134W	MSS18
chrXVI	gene	799234	802017	+	YPR135W	CTF4
chrXVI	gene	802325	802837	-	YPR136C	
chrXVI	gene	802359	804080	+	YPR137W	RRP9
chrXVI	gene	810984	812453	-	YPR138C	MEP3
chrXVI	gene	813156	814058	-	YPR139C	LOA1
chrXVI	gene	814391	815536	+	YPR140W	TAZ1
chrXVI	gene	815734	817923	-	YPR141C	KAR3
chrXVI	gene	818130	818693	-	YPR142C	
chrXVI	gene	818323	819075	+	YPR143W	RRP15
chrXVI	gene	819765	821423	-	YPR144C	NOC4
chrXVI	gene	822620	824338	+	YPR145W	ASN1
chrXVI	gene	824690	824926	-	YPR145C-A	
chrXVI	gene	825347	825676	-	YPR146C	
chrXVI	gene	825645	826559	-	YPR147C	
chrXVI	gene	826833	828140	-	YPR148C	
chrXVI	gene	829918	830439	+	YPR149W	NCE102
chrXVI	gene	830999	831520	+	YPR150W	
chrXVI	gene	831055	831675	-	YPR151C	SUE1
chrXVI	gene	832061	833458	-	YPR152C	URN1
chrXVI	gene	833689	834245	+	YPR153W	
chrXVI	gene	834565	835212	+	YPR154W	PIN3
chrXVI	gene	835563	837413	-	YPR155C	NCA2
chrXVI	gene	837909	839777	-	YPR156C	TPO3
chrXVI	gene	841266	842669	+	YPR157W	TDA6
chrXVI	gene	843262	844020	+	YPR158W	CUR1
chrXVI	gene	857583	859745	+	YPR159W	KRE6
chrXVI	gene	860314	860415	-	YPR159C-A	
chrXVI	gene	861306	864014	+	YPR160W	GPH1
chrXVI	gene	861934	862014	+	YPR160W-A	
chrXVI	gene	862577	862861	-	YPR160C-A	
chrXVI	gene	864449	866422	-	YPR161C	SGV1
chrXVI	gene	866715	868304	-	YPR162C	ORC4
chrXVI	gene	868645	869955	-	YPR163C	TIF3
chrXVI	gene	870703	874926	+	YPR164W	MMS1
chrXVI	gene	875368	875997	+	YPR165W	RHO1
chrXVI	gene	876282	876629	-	YPR166C	MRP2
chrXVI	gene	876847	877632	-	YPR167C	MET16
chrXVI	gene	878076	878549	+	YPR168W	NUT2
chrXVI	gene	878690	880168	+	YPR169W	JIP5
chrXVI	gene	882983	883318	-	YPR170C	
chrXVI	gene	883239	883457	+	YPR169W-A	
chrXVI	gene	883239	883595	+	YPR170W-B	
chrXVI	gene	883378	883563	+	YPR170W-A	
chrXVI	gene	883828	885558	+	YPR171W	BSP1
chrXVI	gene	885796	886398	+	YPR172W	
chrXVI	gene	886524	887837	-	YPR173C	VPS4
chrXVI	gene	888043	888708	-	YPR174C	
chrXVI	gene	888974	891043	+	YPR175W	DPB2
chrXVI	gene	891101	892078	-	YPR176C	BET2
chrXVI	gene	892313	892684	-	YPR177C	
chrXVI	gene	892332	893729	+	YPR178W	PRP4
chrXVI	gene	893797	895764	-	YPR179C	HDA3
chrXVI	gene	895961	897004	+	YPR180W	AOS1
chrXVI	gene	897361	899667	-	YPR181C	SEC23
chrXVI	gene	900194	900454	+	YPR182W	SMX3
chrXVI	gene	900755	901558	+	YPR183W	DPM1
chrXVI	gene	902044	906654	+	YPR184W	GDB1
chrXVI	gene	907218	909434	+	YPR185W	ATG13
chrXVI	gene	909733	911022	-	YPR186C	PZF1
chrXVI	gene	911257	911800	+	YPR187W	RPO26
chrXVI	gene	911988	912479	-	YPR188C	MLC2
chrXVI	gene	912664	916962	+	YPR189W	SKI3
chrXVI	gene	917077	919041	-	YPR190C	RPC82
chrXVI	gene	919381	920487	+	YPR191W	QCR2
chrXVI	gene	921860	922777	+	YPR192W	AQY1
chrXVI	gene	922909	923379	-	YPR193C	HPA2
chrXVI	gene	924304	926937	-	YPR194C	OPT2
chrXVI	gene	927965	928294	-	YPR195C	
chrXVI	gene	931376	932788	+	YPR196W	
chrXVI	gene	933898	934461	-	YPR197C	
chrXVI	gene	934034	935665	+	YPR198W	SGE1
chrXVI	gene	938148	939032	-	YPR199C	ARR1
chrXVI	gene	939279	939671	-	YPR200C	ARR2
chrXVI	gene	939922	941136	+	YPR201W	ARR3
chrXVI	gene	943032	943896	+	YPR202W	
chrXVI	gene	943880	944188	+	YPR203W	
chrXVI	gene	944603	947701	+	YPR204W	
chrXVI	gene	946856	947338	-	YPR204C-A	
chrM	gene	3952	4338	+	Q0010	
chrM	gene	4254	4415	+	Q0017	
chrM	gene	11667	11957	+	Q0032	
chrM	gene	13818	16322	+	Q0050	AI1
chrM	gene	13818	18830	+	Q0055	AI2
chrM	gene	13818	19996	+	Q0060	AI3
chrM	gene	13818	21935	+	Q0065	AI4
chrM	gene	13818	23167	+	Q0070	AI5_ALPHA
chrM	gene	13818	26701	+	Q0045	COX1
chrM	gene	24156	25255	+	Q0075	AI5_BETA
chrM	gene	27666	27812	+	Q0080	ATP8
chrM	gene	28487	29266	+	Q0085	ATP6
chrM	gene	30874	31014	+	Q0092	
chrM	gene	36540	38579	+	Q0110	BI2
chrM	gene	36540	40265	+	Q0115	BI3
chrM	gene	36540	42251	+	Q0120	BI4
chrM	gene	36540	43647	+	Q0105	COB
chrM	gene	46723	46953	+	Q0130	OLI1
chrM	gene	48901	50097	+	Q0140	VAR1
chrM	gene	51052	51228	+	Q0142	
chrM	gene	51277	51429	+	Q0143	
chrM	gene	54109	54438	+	Q0144	
chrM	gene	61022	61729	+	Q0160	SCEI
chrM	gene	65770	66174	+	Q0182	
chrM	gene	73758	74513	+	Q0250	COX2
chrM	gene	74495	75984	+	Q0255	
chrM	gene	79213	80022	+	Q0275	COX3
chrM	gene	85554	85709	+	Q0297	
chrI	ncRNA_gene	99305	99868	+	HRA1	HRA1
chrV	ncRNA_gene	117667	118035	-	RPR1	RPR1
chrV	ncRNA_gene	322212	322762	+	SRG1	SRG1
chrV	ncRNA_gene	441987	442508	+	SCR1	SCR1
chrVI	ncRNA_gene	57815	58521	-	RUF21	RUF21
chrVI	ncRNA_gene	131061	131503	-	RUF20	RUF20
chrVI	ncRNA_gene	199299	199813	-	RUF22	RUF22
chrVI	ncRNA_gene	221714	221967	+	RUF23	RUF23
chrVII	ncRNA_gene	33109	35013	-	RME3	RME3
chrVII	ncRNA_gene	141898	144120	-	RME2	RME2
chrVIII	ncRNA_gene	212409	213118	+	RUF5-1	RUF5-1
chrVIII	ncRNA_gene	214407	215116	+	RUF5-2	RUF5-2
chrIX	ncRNA_gene	393884	397082	-	ICR1	ICR1
chrIX	ncRNA_gene	395999	396939	+	PWR1	PWR1
chrX	ncRNA_gene	605936	607424	-	IRT1	IRT1
chrXIII	ncRNA_gene	91970	92027	+	ZOD1	ZOD1
chrXIII	ncRNA_gene	667288	667456	-	RNA170	RNA170
chrM	ncRNA_gene	85295	85777	+	Q0285	RPM1
chrI	pseudogene	218140	219145	+	YAR061W	
chrIII	pseudogene	2126	2566	+	YCL075W	
chrIII	pseudogene	2824	3750	+	YCL074W	
chrVI	pseudogene	14305	15431	-	YFL056C	AAD6
chrIX	pseudogene	9183	9500	+	YIL175W	
chrIX	pseudogene	9469	9696	+	YIL174W	
chrIX	pseudogene	19515	19844	+	YIL171W	
chrIX	pseudogene	19847	21220	+	YIL170W	HXT12
chrXII	pseudogene	112234	112545	+	YLL017W	
chrXII	pseudogene	112847	115993	+	YLL016W	SDC25
chrXVI	pseudogene	17948	18385	+	YPL276W	
chrXVI	pseudogene	18369	19079	+	YPL275W	FDH2
chrXII	rRNA_gene	451575	451785	-	ETS2-1	ETS2-1
chrXII	rRNA_gene	451575	458432	-	RDN37-1	RDN37-1
chrXII	rRNA_gene	451786	455181	-	RDN25-1	RDN25-1
chrXII	rRNA_gene	455182	455413	-	ITS2-1	ITS2-1
chrXII	rRNA_gene	455414	455571	-	RDN58-1	RDN58-1
chrXII	rRNA_gene	455572	455932	-	ITS1-1	ITS1-1
chrXII	rRNA_gene	455933	457732	-	RDN18-1	RDN18-1
chrXII	rRNA_gene	457733	458432	-	ETS1-1	ETS1-1
chrXII	rRNA_gene	459676	459796	+	RDN5-1	RDN5-1
chrXII	rRNA_gene	460712	460922	-	ETS2-2	ETS2-2
chrXII	rRNA_gene	460712	467569	-	RDN37-2	RDN37-2
chrXII	rRNA_gene	460923	464318	-	RDN25-2	RDN25-2
chrXII	rRNA_gene	464319	464550	-	ITS2-2	ITS2-2
chrXII	rRNA_gene	464551	464708	-	RDN58-2	RDN58-2
chrXII	rRNA_gene	464709	465069	-	ITS1-2	ITS1-2
chrXII	rRNA_gene	465070	466869	-	RDN18-2	RDN18-2
chrXII	rRNA_gene	466870	467569	-	ETS1-2	ETS1-2
chrXII	rRNA_gene	468813	468931	+	RDN5-2	RDN5-2
chrXII	rRNA_gene	472465	472583	+	RDN5-3	RDN5-3
chrXII	rRNA_gene	482045	482163	+	RDN5-4	RDN5-4
chrXII	rRNA_gene	485697	485815	+	RDN5-5	RDN5-5
chrXII	rRNA_gene	489349	489469	+	RDN5-6	RDN5-6
chrM	rRNA_gene	6546	8194	+	Q0020	15S_RRNA
chrM	rRNA_gene	58009	62447	+	Q0158	21S_RRNA
chrI	snoRNA_gene	142367	142468	+	snR18	SNR18
chrII	snoRNA_gene	88190	88277	+	snR56	SNR56
chrII	snoRNA_gene	307185	307345	-	snR161	SNR161
chrIII	snoRNA_gene	107504	107712	-	snR43	SNR43
chrIII	snoRNA_gene	142364	142546	-	snR33	SNR33
chrIII	snoRNA_gene	177183	177282	+	snR65	SNR65
chrIII	snoRNA_gene	178610	178798	-	snR189	SNR189
chrIV	snoRNA_gene	323217	323471	-	snR63	SNR63
chrIV	snoRNA_gene	541602	541700	-	snR47	SNR47
chrIV	snoRNA_gene	1402919	1403042	+	snR13	SNR13
chrIV	snoRNA_gene	1492477	1493026	-	snR84	SNR84
chrV	snoRNA_gene	52150	52320	-	snR80	SNR80
chrV	snoRNA_gene	61352	61433	+	snR67	SNR67
chrV	snoRNA_gene	61699	61789	+	snR53	SNR53
chrV	snoRNA_gene	424698	424883	+	snR4	SNR4
chrV	snoRNA_gene	431129	431220	-	snR52	SNR52
chrVII	snoRNA_gene	316788	317055	+	snR82	SNR82
chrVII	snoRNA_gene	345986	346230	+	snR10	SNR10
chrVII	snoRNA_gene	365163	365251	-	snR39	SNR39
chrVII	snoRNA_gene	366374	366469	-	snR39B	SNR39B
chrVII	snoRNA_gene	545370	545566	+	snR46	SNR46
chrVII	snoRNA_gene	609584	609696	+	snR48	SNR48
chrVIII	snoRNA_gene	381540	381727	+	snR32	SNR32
chrVIII	snoRNA_gene	411228	411317	+	snR71	SNR71
chrIX	snoRNA_gene	97111	97246	+	snR68	SNR68
chrX	snoRNA_gene	139566	139691	-	snR128	SNR128
chrX	snoRNA_gene	139761	139950	-	snR190	SNR190
chrX	snoRNA_gene	228094	228479	-	snR37	SNR37
chrX	snoRNA_gene	349130	349233	-	snR60	SNR60
chrX	snoRNA_gene	663749	663942	+	snR3	SNR3
chrXI	snoRNA_gene	38811	38911	+	snR64	SNR64
chrXI	snoRNA_gene	283185	283279	+	snR38	SNR38
chrXI	snoRNA_gene	364776	364876	+	snR69	SNR69
chrXI	snoRNA_gene	431030	431138	-	snR87	SNR87
chrXI	snoRNA_gene	559016	559366	-	snR42	SNR42
chrXII	snoRNA_gene	198784	199389	+	snR30	SNR30
chrXII	snoRNA_gene	348427	348510	-	snR79	SNR79
chrXII	snoRNA_gene	794486	794575	-	snR61	SNR61
chrXII	snoRNA_gene	794697	794794	-	snR55	SNR55
chrXII	snoRNA_gene	794937	795024	-	snR57	SNR57
chrXII	snoRNA_gene	856710	856920	+	snR44	SNR44
chrXII	snoRNA_gene	899180	899382	+	snR34	SNR34
chrXIII	snoRNA_gene	67768	67938	-	snR85	SNR85
chrXIII	snoRNA_gene	163535	163620	-	snR54	SNR54
chrXIII	snoRNA_gene	297278	297364	+	snR78	SNR78
chrXIII	snoRNA_gene	297506	297593	+	snR77	SNR77
chrXIII	snoRNA_gene	297725	297833	+	snR76	SNR76
chrXIII	snoRNA_gene	297918	298006	+	snR75	SNR75
chrXIII	snoRNA_gene	298138	298225	+	snR74	SNR74
chrXIII	snoRNA_gene	298307	298412	+	snR73	SNR73
chrXIII	snoRNA_gene	298554	298651	+	snR72	SNR72
